symbol_kontrolny,typ_obszaru,numer_obwodu,siedziba,wyborcy_uprawnieni,niewazne,wynik_biedron_proc,wynik_bosak_proc,wynik_duda_proc,wynik_holownia_proc,wynik_jakubiak_proc,wynik_kosiniak_proc,wynik_piotrowski_proc,wynik_tanajno_proc,wynik_trzaskowski_proc,wynik_witkowski_proc,wynik_zoltek_proc
93db-fa47-7071-ac07-1891-3035-e0ce-6dab,dzielnica w m.st. Warszawa,726,"Bemowski Ośrodek Piłki Nożnej, ul. Obrońców Tobruku 11, 01-494 Warszawa",1370,1,2.55731922398589,4.4973544973545,12.3456790123457,15.3439153439153,0.352733686067019,2.02821869488536,0,0.088183421516755,62.2574955908289,0.264550264550265,0.264550264550265
a04c-6270-68fe-ee56-56b5-45c6-b381-4560,dzielnica w m.st. Warszawa,727,"Bemowski Ośrodek Piłki Nożnej, ul. Obrońców Tobruku 11, 01-494 Warszawa",1174,2,2.93819655521783,5.16717325227964,15.1975683890578,15.9067882472138,0.202634245187437,2.2289766970618,0.202634245187437,0.202634245187437,57.1428571428571,0.810536980749747,0
9221-3c8e-8ba7-f5a2-d4f6-8db9-3d7a-02a9,wieś,1,"Biblioteka + Centrum Kultury, ul. Sportowa 43, 58-379 Czarny Bór",1076,3,2.39234449760766,7.81499202551834,44.0191387559809,12.5996810207337,0,3.34928229665072,0.159489633173844,0.318979266347687,29.3460925039872,0,0
1279-77a6-10ba-b11a-8f3b-ac69-30f0-f93f,wieś,5,"Biblioteka + Centrum Kultury, ul. Sportowa 43, 58-379 Czarny Bór",1051,1,2.17983651226158,4.76839237057221,44.6866485013624,12.2615803814714,0.136239782016349,1.49863760217984,0,0,34.4686648501362,0,0
c461-2432-ce80-7a36-5aff-94e3-ac3b-ecc2,miasto,101,"Biblioteka Miejska w Łodzi Filia Nr 72, ul. Kadłubka 40, 93-248 Łódź",1299,0,2.49433106575964,5.4421768707483,30.1587301587302,14.8526077097506,0.226757369614512,2.26757369614512,0.113378684807256,0.226757369614512,43.7641723356009,0.113378684807256,0.340136054421769
25ec-fedb-94ac-9619-b668-9a49-5a8b-e7f8,miasto,102,"Biblioteka Miejska w Łodzi Filia Nr 72, ul. Kadłubka 40, 93-248 Łódź",1845,3,3.49417637271215,6.40599001663894,34.6089850249584,16.5557404326123,0,1.74708818635607,0,0,36.522462562396,0.249584026622296,0.415973377703827
5c0f-09ce-61f4-f17e-0212-68ac-51b9-46eb,miasto,5,"Branżowa Szkoła I Stopnia nr 42 w Poznaniu, ul. św. Jerzego 6/10, 61-546 Poznań",2080,1,7.69230769230769,7.03484549638396,16.370808678501,22.0249835634451,0.19723865877712,1.51216305062459,0,0.131492439184747,44.5759368836292,0.19723865877712,0.262984878369494
25bf-e549-f99d-4dd1-53d3-3bff-4921-c17b,miasto,6,"Branżowa Szkoła I Stopnia nr 42 w Poznaniu, ul. św. Jerzego 6/10, 61-546 Poznań",1533,3,4.91642084562439,5.99803343166175,22.9105211406096,18.5840707964602,0.098328416912488,0.983284169124877,0.098328416912488,0.491642084562439,44.8377581120944,0.589970501474926,0.491642084562439
603a-7553-bf0a-843d-1fca-f2f0-bba8-e922,wieś,1,"Budynek Gminnego Ośrodka Kultury w Korczynie, ul. Spółdzielcza 20, 38-420 Korczyna",1945,4,1.14942528735632,10.8812260536398,57.8544061302682,10.9578544061303,0.229885057471264,2.1455938697318,0,0.076628352490422,16.3984674329502,0,0.306513409961686
78e3-9642-3286-1f81-7a0a-086c-62d1-8714,wieś,2,"Budynek Gminnego Ośrodka Kultury w Korczynie, ul. Spółdzielcza 20, 38-420 Korczyna",1768,2,0.62667860340197,11.1906893464637,58.1020590868398,11.0116383169203,0,1.43240823634736,0.17905102954342,0.26857654431513,16.7412712623098,0,0.44762757385855
7236-181a-ede6-892d-bee6-e2da-1ff2-8db6,wieś,1,"Budynek Urzędu Gminy w Belsku Dużym, ul. Jana Kozietulskiego 4, 05-622 Belsk Duży",1128,3,2.03193033381713,7.98258345428157,44.7024673439768,14.2235123367199,0.435413642960813,9.43396226415094,0,0.290275761973875,20.4644412191582,0.145137880986938,0.290275761973875
edfd-7b3a-f26a-f9f1-4139-a651-72cc-e452,wieś,7,"Budynek Urzędu Gminy w Belsku Dużym, ul. Jana Kozietulskiego 4, 05-622 Belsk Duży",964,2,0.498338870431894,6.64451827242525,60.4651162790698,8.97009966777409,0.498338870431894,5.98006644518272,0,0.166112956810631,16.6112956810631,0.166112956810631,0
e1b8-856e-aba9-6506-d90f-b42c-5ad8-17a3,wieś,3,"Budynek Zespołu Placówek Oświatowych (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",627,2,1.02827763496144,8.74035989717224,56.2982005141388,11.8251928020566,0.25706940874036,1.79948586118252,0.51413881748072,0,19.0231362467866,0.25706940874036,0.25706940874036
37d1-be1c-7ba1-380b-813d-c0a8-86a8-3f82,wieś,4,"Budynek Zespołu Placówek Oświatowych (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",505,0,1.01694915254237,5.76271186440678,61.6949152542373,15.2542372881356,0,3.72881355932203,0,0,12.5423728813559,0,0
5a7a-ec90-96ac-34c1-f538-aaf3-7131-e068,wieś,5,"Budynek Zespołu Placówek Oświatowych (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",733,1,0.426439232409382,10.4477611940299,57.1428571428571,10.2345415778252,0,1.91897654584222,0,0.426439232409382,18.9765458422175,0,0.426439232409382
19c4-f366-68c5-3fa5-92ec-aed6-3ccd-ca9b,wieś,6,"Budynek Zespołu Placówek Oświatowych (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",506,0,0.626959247648903,7.21003134796238,51.7241379310345,18.1818181818182,0.940438871473354,1.56739811912226,0,0.313479623824451,18.8087774294671,0.313479623824451,0.313479623824451
79b4-411f-8c72-ea3e-7848-ebba-066f-cf94,wieś,7,"Budynek Zespołu Placówek Oświatowych (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",752,1,0.755667506297229,7.05289672544081,69.5214105793451,10.0755667506297,0,3.02267002518892,0,0,9.57178841309824,0,0
0653-2814-c8c7-6331-71ec-78e2-0c48-d38e,miasto,2,"Budynek byłego Gimnazjum, ul. Zamenhofa 2, 57-540 Lądek-Zdrój",884,0,2.55474452554745,7.2992700729927,33.3941605839416,13.6861313868613,0,1.64233576642336,0,0.182481751824818,41.0583941605839,0,0.182481751824818
4cfe-c5d4-946d-7e1b-842a-be2d-4f2a-432a,miasto,3,"Budynek byłego Gimnazjum, ul. Zamenhofa 2, 57-540 Lądek-Zdrój",919,3,1.25786163522013,5.45073375262055,43.3962264150943,14.4654088050314,0.628930817610063,1.46750524109015,0,0.209643605870021,32.4947589098532,0.209643605870021,0.419287211740042
8dea-c62b-62f0-1307-448f-d8dd-bf0a-f0b5,miasto,1,"Budynek byłego Publicznego Gimnazjum Samorządowego w Kazimierzy Wielkiej, ul. Szkolna 22, 28-500 Kazimierza Wielka",1041,1,2.21465076660988,7.66609880749574,47.7001703577513,8.34752981260647,0.170357751277683,3.91822827938671,0,0,29.6422487223169,0,0.340715502555366
3137-571b-ff68-6ee0-f3ae-eb75-2054-6779,miasto,2,"Budynek byłego Publicznego Gimnazjum Samorządowego w Kazimierzy Wielkiej, ul. Szkolna 22, 28-500 Kazimierza Wielka",941,0,2.42537313432836,8.95522388059701,51.3059701492537,10.0746268656716,0,4.66417910447761,0.186567164179104,0,22.2014925373134,0,0.186567164179104
4ea4-c4e0-7133-fcd3-f299-a453-c2b2-cea0,wieś,6,"Budynek byłego Publicznego Gimnazjum Samorządowego w Kazimierzy Wielkiej, ul. Szkolna 22, 28-500 Kazimierza Wielka",809,0,1.8348623853211,5.27522935779817,64.2201834862385,9.40366972477064,0,2.98165137614679,0,0.229357798165138,16.0550458715596,0,0
67c4-d2d0-20a5-51b7-8995-7af6-45ad-8a1f,wieś,7,"Budynek byłego Publicznego Gimnazjum Samorządowego w Kazimierzy Wielkiej, ul. Szkolna 22, 28-500 Kazimierza Wielka",1121,1,1.1686143572621,4.50751252086811,54.424040066778,11.3522537562604,0,4.67445742904841,0,0,23.5392320534224,0,0.333889816360601
d94b-4df2-cfea-23be-f8c8-705c-3e49-855e,miasto,7,"Budynek byłego Zespołu Szkół i Pracy Pozaszkolnej, Świętochłowice, Lipiny ul. Dr. Antoniego Bukowego 23, 41-605 Świętochłowice",1090,5,4.1994750656168,7.08661417322835,50.1312335958005,13.6482939632546,0,1.0498687664042,0,0.26246719160105,23.6220472440945,0,0
d0b8-b391-66d6-9d32-b0c3-f8c0-6110-7f80,miasto,8,"Budynek byłego Zespołu Szkół i Pracy Pozaszkolnej, Świętochłowice, Lipiny ul. Dr. Antoniego Bukowego 23, 41-605 Świętochłowice",1276,5,3.39622641509434,7.92452830188679,45.8490566037736,15.4716981132075,0.188679245283019,1.88679245283019,0.188679245283019,0.188679245283019,24.9056603773585,0,0
c84c-4d6f-7b16-b220-f262-699f-159d-481c,wieś,11,"Budynek byłej Samorządowej Szkoły Podstawowej, Gorzków 80, 28-500 Kazimierza Wielka",839,2,0.25062656641604,4.51127819548872,75.9398496240601,3.50877192982456,0,5.0125313283208,0,0,10.5263157894737,0,0.25062656641604
9e77-affc-7e38-823c-239f-4e0a-8230-0b57,wieś,12,"Budynek byłej Samorządowej Szkoły Podstawowej, Gorzków 80, 28-500 Kazimierza Wielka",786,1,0.53475935828877,6.41711229946524,73.2620320855615,5.61497326203209,0,5.3475935828877,0,0,8.55614973262032,0,0.267379679144385
bea3-8fab-31cf-4b11-79b9-a2eb-4f3d-a528,wieś,3,"Budynek gminy, ul. Rynek 30, 32-830 Wojnicz",924,4,0.672268907563025,9.74789915966386,68.9075630252101,6.89075630252101,0,1.51260504201681,0,0,12.1008403361345,0,0.168067226890756
1555-d255-b646-5b9d-dbe4-f74b-448d-6ac6,miasto,4,"Budynek gminy, ul. Rynek 30, 32-830 Wojnicz",1516,7,1.47368421052632,10.5263157894737,59.6842105263158,9.89473684210526,0.210526315789474,3.57894736842105,0,0.105263157894737,14.1052631578947,0.31578947368421,0.105263157894737
5527-8eea-a336-1cac-d5f7-ea71-b20d-0bbc,wieś,3,"Budynek po Gimnazjum im. St. Małachowskiego, ul. Piotrkowska 13, 97-310 Moszczenica",1254,4,1.53452685421995,8.95140664961637,57.8005115089514,10.4859335038363,0,2.30179028132992,0.127877237851662,0.383631713554987,18.0306905370844,0.255754475703325,0.127877237851662
b749-6596-13a9-5a29-674a-ca9d-98f4-d9b6,wieś,4,"Budynek po Gimnazjum im. St. Małachowskiego, ul. Piotrkowska 13, 97-310 Moszczenica",819,0,2.69784172661871,8.63309352517986,56.1151079136691,10.9712230215827,0,2.69784172661871,0.359712230215827,0.359712230215827,17.4460431654676,0.359712230215827,0.359712230215827
af35-82c5-ccc8-0fcc-a91a-8774-0051-f3ff,wieś,2,"Budynek po Szkole Podstawowej w Bielsku, ul. Drobińska 19, 09-230 Bielsk",2128,4,1.8854748603352,7.9608938547486,53.1424581005587,10.4050279329609,0.139664804469274,7.9608938547486,0,0.139664804469274,18.2960893854749,0,0.069832402234637
0c61-6c36-aae2-9f45-92e0-86b3-5eb8-f697,wieś,3,"Budynek po Szkole Podstawowej w Bielsku, ul. Drobińska 19, 09-230 Bielsk",971,3,0.736648250460405,6.62983425414365,70.7182320441989,5.52486187845304,0.184162062615101,5.52486187845304,0.184162062615101,0,9.57642725598527,0.184162062615101,0.736648250460405
0e37-7685-b932-61cc-828b-ec61-4a05-008d,miasto,15,"Budynek po byłym Gimnazjum Nr 2, ul. Nowomiejska 41, 16-300 Augustów",1952,1,1.57938487115544,9.64256026600166,46.8827930174564,13.383208645054,0.249376558603491,1.74563591022444,0.166251039068994,0.083125519534497,25.7689110556941,0.332502078137988,0.166251039068994
10a2-4dfc-9df9-81b4-8579-d087-1eef-8535,miasto,16,"Budynek po byłym Gimnazjum Nr 2, ul. Nowomiejska 41, 16-300 Augustów",1378,0,0.799086757990868,7.76255707762557,53.5388127853881,12.1004566210046,0,2.1689497716895,0.228310502283105,0,23.0593607305936,0.114155251141553,0.228310502283105
2230-58a0-269a-f773-8687-255e-c15e-f65c,miasto,6,"Budynek przy ul. Mickiewicza 8 w Koluszkach, ul. Mickiewicza 8, 95-040 Koluszki",1082,4,2.00752823086575,6.64993726474279,48.8080301129235,14.1781681304893,0,1.3801756587202,0,0.125470514429109,26.0978670012547,0.250941028858218,0.501882057716437
4b81-83ff-f5c9-fbe8-9892-1a59-12dd-c10f,miasto,10,"Budynek przy ul. Mickiewicza 8 w Koluszkach, ul. Mickiewicza 8, 95-040 Koluszki",267,0,1.42857142857143,11.4285714285714,27.1428571428571,19.5238095238095,0,4.28571428571429,0,0,34.2857142857143,1.42857142857143,0.476190476190476
22e3-4b11-23e3-226d-8cb5-72a4-ff37-5c82,wieś,7,"Budynek przy ul. Szkolnej 2 w Borówcu, Borówiec ul. Szkolna 2, 62-023 Gądki",1752,4,2.01438848920863,4.74820143884892,18.4172661870504,18.7769784172662,0.071942446043166,1.36690647482014,0.143884892086331,0.287769784172662,53.4532374100719,0.143884892086331,0.575539568345324
e167-c115-60bf-fdf3-1a00-9048-869e-450f,wieś,12,"Budynek przy ul. Szkolnej 2 w Borówcu, Borówiec ul. Szkolna 2, 62-023 Gądki",1065,1,2.70880361173815,5.4176072234763,12.3024830699774,22.5733634311512,0,1.24153498871332,0.112866817155756,0,55.5304740406321,0.112866817155756,0
7729-26d1-7f88-0549-0cda-85d2-f6f1-7457,miasto,11,"Budynek szkoły, ul. Bogdanowicza 9, 21-010 Łęczna",1481,2,1.3091641490433,13.4944612286002,54.2799597180262,11.0775427995972,0.302114803625378,2.21550855991944,0.100704934541793,0,16.9184290030212,0.100704934541793,0.201409869083585
fa39-5c41-1c91-dcf1-1d1b-977b-54c5-a5ca,miasto,12,"Budynek szkoły, ul. Bogdanowicza 9, 21-010 Łęczna",1320,2,1.27462340672074,11.9351100811124,51.9119351100811,11.9351100811124,0,2.43337195828505,0,0.231749710312862,19.9304750869061,0,0.347624565469293
c1a0-b1d3-91e9-4c34-15ef-300a-ad38-75e8,miasto,13,"Budynek szkoły, ul. Jaśminowa 6, 21-010 Łęczna",910,1,1.41732283464567,15.2755905511811,48.3464566929134,13.3858267716535,0.31496062992126,2.51968503937008,0.31496062992126,0,17.9527559055118,0.15748031496063,0.31496062992126
2b3e-e346-6b49-e9b5-1aef-25a0-da04-a844,miasto,14,"Budynek szkoły, ul. Jaśminowa 6, 21-010 Łęczna",1137,3,1.8641810918775,13.8482023968043,55.392809587217,9.9866844207723,0.133155792276964,1.99733688415446,0.266311584553928,0,16.5113182423435,0,0
c915-79dc-5729-2166-63fc-ff42-ba88-fa52,miasto,15,"Budynek szkoły, ul. Jaśminowa 6, 21-010 Łęczna",1342,1,1.36208853575482,13.16685584563,53.8024971623156,11.577752553916,0.340522133938706,2.49716231555051,0.113507377979569,0,16.6855845629966,0.227014755959137,0.227014755959137
950c-1840-9996-c205-1666-9d98-0da1-7ec7,miasto,24,"Budynek szkoły, ul. Kaszubska 2, 44-335 Jastrzębie-Zdrój",2203,3,2.62199563000728,6.77348871085215,56.081573197378,9.75965040058267,0.072833211944647,1.16533139111435,0,0.072833211944647,22.7967953386744,0.072833211944647,0.582665695557174
cbcf-a585-53b7-e6c1-a042-7185-7a5d-8f32,miasto,25,"Budynek szkoły, ul. Kaszubska 2, 44-335 Jastrzębie-Zdrój",2241,7,2.42857142857143,9.07142857142857,51.7142857142857,13.4285714285714,0.142857142857143,1.71428571428571,0.285714285714286,0.214285714285714,20.4285714285714,0,0.571428571428571
7549-85a0-8a61-3114-70fe-1a98-68e7-6239,miasto,7,"Budynek szkoły, ul. Szkolna 53, 21-010 Łęczna",1122,0,1.05680317040951,10.8322324966975,54.8216644649934,10.8322324966975,0.132100396301189,1.98150594451783,0.132100396301189,0.132100396301189,19.9471598414795,0,0.132100396301189
e6cc-f2e4-8c83-ddbf-89ad-3002-1364-c17a,miasto,8,"Budynek szkoły, ul. Szkolna 53, 21-010 Łęczna",1356,1,1.53172866520788,10.1750547045952,46.6083150984683,9.29978118161926,0.109409190371991,2.73522975929978,0.218818380743982,0.218818380743982,28.7746170678337,0.218818380743982,0.109409190371991
7b2e-30de-e6c9-1a06-f901-e258-f6c8-b802,miasto,155,"Bydgoskie Biuro Finansów Oświaty, ul. Krzysztofa Kamila Baczyńskiego 5, 85-805 Bydgoszcz",1356,3,3.99484536082474,6.57216494845361,31.8298969072165,16.2371134020619,0.128865979381443,1.80412371134021,0.128865979381443,0,39.0463917525773,0.257731958762887,0
81fd-44ee-9d3f-e381-5c7f-f59f-71ff-080d,miasto,158,"Bydgoskie Biuro Finansów Oświaty, ul. Krzysztofa Kamila Baczyńskiego 5, 85-805 Bydgoszcz",1651,1,2.80612244897959,4.42176870748299,32.1428571428571,17.1768707482993,0.425170068027211,1.10544217687075,0.085034013605442,0.085034013605442,41.6666666666667,0,0.085034013605442
8340-46f9-e3f0-6636-7130-73a6-b311-5afd,dzielnica w m.st. Warszawa,148,"CLVI Liceum Ogólnokształcące Integracyjne „Przy Łazienkach Królewskich”, ul. Podchorążych 49/61, 00-722 Warszawa",1620,7,4.63917525773196,4.81099656357388,28.9518900343643,11.0824742268041,0.085910652920962,2.40549828178694,0,0.085910652920962,47.3367697594502,0.343642611683849,0.257731958762887
2d7f-5f5c-b0dd-0dff-f4f4-2c7a-818a-1050,dzielnica w m.st. Warszawa,149,"CLVI Liceum Ogólnokształcące Integracyjne „Przy Łazienkach Królewskich”, ul. Podchorążych 49/61, 00-722 Warszawa",2075,6,4.30622009569378,5.33151059466849,23.9234449760766,10.5946684894053,0,1.64046479835954,0,0.205058099794942,53.2467532467532,0.683526999316473,0.068352699931647
1c9e-edb8-164f-49c8-9371-8476-d8c2-4c09,dzielnica w m.st. Warszawa,852,"CV Liceum Ogólnokształcące, ul. Van Gogha 1, 03-188 Warszawa",865,0,2.5518341307815,5.103668261563,33.8118022328549,14.1945773524721,0.159489633173844,2.07336523125997,0,0.318979266347687,41.4673046251994,0.318979266347687,0
7ded-715a-e110-0a2d-9c27-fed5-e0e4-23aa,dzielnica w m.st. Warszawa,854,"CV Liceum Ogólnokształcące, ul. Van Gogha 1, 03-188 Warszawa",2133,8,4.52517527087317,6.43722115997451,17.6545570427024,16.2523900573614,0.637348629700446,1.33843212237094,0.127469725940089,0,52.836201402167,0,0.191204588910134
516a-f5eb-2d69-6ac5-bbe1-950f-a8dd-aff7,dzielnica w m.st. Warszawa,855,"CV Liceum Ogólnokształcące, ul. Van Gogha 1, 03-188 Warszawa",972,1,3.62903225806452,6.85483870967742,34.1397849462366,13.8440860215054,0.134408602150538,1.20967741935484,0,0.268817204301075,39.3817204301075,0,0.537634408602151
d744-98f2-ff8a-d740-3e34-4f86-89b8-faa1,dzielnica w m.st. Warszawa,780,"CXXII Liceum Ogólnokształcące, L. Staffa 3/5, 01-891 Warszawa",3090,5,4.45586975149957,6.51242502142245,28.1062553556127,15.3813196229649,0.299914310197087,1.11396743787489,0.085689802913453,0.085689802913453,43.3590402742074,0.342759211653813,0.25706940874036
f3cc-f9ee-2ba2-289d-23a1-6d94-04be-305f,dzielnica w m.st. Warszawa,781,"CXXII Liceum Ogólnokształcące, L. Staffa 3/5, 01-891 Warszawa",1544,1,4.42869796279894,8.23737821080602,27.6350752878654,14.4375553587245,0.177147918511957,1.59433126660762,0,0.088573959255979,42.8697962798937,0.265721877767936,0.265721877767936
02a6-7c4b-ec28-7a4c-dd51-f61e-1cc5-5484,miasto,115,"Centralna Szkoła Państwowej Straży Pożarnej, ul. Sabinowska 62/64, 42-280 Częstochowa",1333,5,2.05405405405405,6.81081081081081,39.1351351351351,15.1351351351351,0.324324324324324,1.18918918918919,0,0.216216216216216,34.7027027027027,0.324324324324324,0.108108108108108
d614-0d6d-61fa-f762-d226-5a3b-4947-2ab1,miasto,116,"Centralna Szkoła Państwowej Straży Pożarnej, ul. Sabinowska 62/64, 42-280 Częstochowa",1358,1,1.78947368421053,8,29.8947368421053,18.3157894736842,0,1.89473684210526,0.105263157894737,0,39.7894736842105,0,0.210526315789474
ba42-8422-7e14-b8af-62be-5d25-2d6b-c99a,miasto,37,"Centrum Aktywizacji Społecznej, ul. Powstańców 70/3, 41-500 Chorzów",1338,5,2.80701754385965,6.66666666666667,35.7894736842105,14.7368421052632,0.116959064327485,2.33918128654971,0,0.350877192982456,37.0760233918129,0,0.116959064327485
a557-fc4e-506b-dcef-9718-d355-de2c-30c1,miasto,38,"Centrum Aktywizacji Społecznej, ul. Powstańców 70/3, 41-500 Chorzów",1073,4,2.98245614035088,8.07017543859649,36.8421052631579,17.8947368421053,0,2.28070175438596,0,0.175438596491228,31.2280701754386,0,0.526315789473684
b976-8cb6-dd56-22b2-61aa-3722-1bca-fb5f,wieś,1,"Centrum Biblioteczno-Kulturalne, ul. Kolejowa 12B, 58-116 Mościsko",614,2,2.31884057971014,4.63768115942029,51.8840579710145,15.6521739130435,0,1.44927536231884,0,0,24.0579710144928,0,0
5c65-9f2d-a9ea-ae66-7dac-60e3-c907-4994,wieś,2,"Centrum Biblioteczno-Kulturalne, ul. Kolejowa 12B, 58-116 Mościsko",541,2,1.75953079178886,2.34604105571848,41.6422287390029,19.6480938416422,0,2.93255131964809,0.293255131964809,0,31.3782991202346,0,0
f2f5-1cfd-e680-6559-78d7-2357-5ab2-fe8e,miasto,2,"Centrum Edukacyjno-Rekreacyjne ""Solne Miasto"" w Wieliczce, ul. Kościuszki 15, 32-020 Wieliczka",1119,2,1.61054172767204,8.49194729136164,33.8213762811127,11.7130307467057,0.146412884333821,2.19619326500732,0,0.585651537335286,40.8491947291362,0.146412884333821,0.439238653001464
cd17-3107-2dd1-7829-0e78-b792-2b4f-05c5,miasto,9,"Centrum Edukacyjno-Rekreacyjne ""Solne Miasto"" w Wieliczce, ul. Kościuszki 15, 32-020 Wieliczka",2041,5,1.94756554307116,8.08988764044944,38.2771535580524,14.6816479400749,0.224719101123595,3.97003745318352,0.074906367041199,0.224719101123595,32.2846441947566,0,0.224719101123595
bc51-90e0-a195-b3ce-75c9-f0a6-1e1c-6e62,miasto,54,"Centrum Kreatywności TALENT (Poradnia Psychologiczno-Pedagogiczna nr 2), ul. Jedności Narodowej 117, 50-301 Wrocław",1887,2,3.90689941812136,8.5619285120532,30.1745635910224,12.1363258520366,0,1.57938487115544,0.083125519534497,0.166251039068994,42.8927680798005,0.249376558603491,0.249376558603491
67e8-af95-b421-c465-bc9e-1e2e-5678-fb3b,miasto,55,"Centrum Kreatywności TALENT (Poradnia Psychologiczno-Pedagogiczna nr 2), ul. Jedności Narodowej 117, 50-301 Wrocław",1687,2,5.06091846298032,7.87253983130272,29.70946579194,12.2774133083411,0.187441424554827,1.96813495782568,0,0.28116213683224,42.0805998125586,0.093720712277413,0.468603561387067
d9c4-2435-642d-6643-51d9-131b-b26d-e7ac,miasto,56,"Centrum Kreatywności TALENT (Poradnia Psychologiczno-Pedagogiczna nr 2), ul. Jedności Narodowej 117, 50-301 Wrocław",1830,3,5.43024227234754,7.35171261487051,24.812030075188,16.9590643274854,0.167084377610693,1.67084377610693,0,0,42.8571428571429,0.584795321637427,0.167084377610693
903b-6e59-0c57-b470-85cd-fb95-0968-ddfc,miasto,32,"Centrum Kształcenia Plejada Szkoła Policealna ""NOVUM"", ul. Czesława Dylewicza 10, 08-110 Siedlce",1495,6,1.67652859960552,9.76331360946746,46.1538461538462,14.792899408284,0.09861932938856,3.84615384615385,0.19723865877712,0.19723865877712,23.0769230769231,0,0.19723865877712
177b-b8dd-cf56-ec41-e2aa-1c28-c0bc-5057,miasto,37,"Centrum Kształcenia Plejada Szkoła Policealna ""NOVUM"", ul. Czesława Dylewicza 10, 08-110 Siedlce",1555,0,3.24803149606299,10.5314960629921,43.503937007874,12.992125984252,0,2.36220472440945,0.196850393700787,0.098425196850394,26.1811023622047,0.196850393700787,0.688976377952756
6011-fea8-d652-589f-9f47-bdea-5e0a-f49c,miasto,18,"Centrum Kształcenia Sportowego, ul. Rydla 49, 70-783 Szczecin",1607,5,3.46715328467153,6.84306569343066,31.7518248175182,14.6897810218978,0.182481751824818,1.55109489051095,0.182481751824818,0.091240875912409,40.8759124087591,0.091240875912409,0.273722627737226
b1e7-bdeb-ed3d-0ace-aee0-084d-66ab-bb13,miasto,19,"Centrum Kształcenia Sportowego, ul. Rydla 49, 70-783 Szczecin",1112,3,3.71352785145889,3.44827586206897,30.5039787798408,15.3846153846154,0.13262599469496,1.72413793103448,0.26525198938992,0,44.6949602122016,0.13262599469496,0
7b21-e9bc-d360-f303-aff9-1bce-a611-60fc,miasto,27,"Centrum Kształcenia Zawodowego i Ustawicznego Nr 2 w Przemyślu, ul. Harcmistrz Izydory Kossowskiej 1, 37-700 Przemyśl",1762,3,1.61987041036717,7.34341252699784,47.3002159827214,10.5831533477322,0.215982721382289,1.72786177105832,0.323974082073434,0.107991360691145,30.5615550755939,0,0.215982721382289
e8c2-e76d-24d1-4a07-67a6-149f-7e1f-c57a,miasto,28,"Centrum Kształcenia Zawodowego i Ustawicznego Nr 2 w Przemyślu, ul. Harcmistrz Izydory Kossowskiej 1, 37-700 Przemyśl",1579,2,1.88888888888889,8.44444444444444,47.4444444444444,11.5555555555556,0,2.55555555555556,0.333333333333333,0,27.2222222222222,0.222222222222222,0.333333333333333
0e80-05e1-0d61-67c1-27eb-3fc0-2161-686d,miasto,35,"Centrum Kształcenia Zawodowego i Ustawicznego budynek przy ul. Pocztowej 20, ul. Pocztowa 20, 41-408 Mysłowice",820,0,1.6,7.6,49.2,11.2,0.2,1.4,0.2,0,28.6,0,0
b326-df5f-827c-3046-edd3-96da-d53c-815d,miasto,36,"Centrum Kształcenia Zawodowego i Ustawicznego budynek przy ul. Pocztowej 20, ul. Pocztowa 20, 41-408 Mysłowice",906,1,2.99295774647887,11.7957746478873,51.9366197183099,11.443661971831,0,1.93661971830986,0,0,19.5422535211268,0.176056338028169,0.176056338028169
f00e-4cde-8df6-a318-bcfa-d504-6189-0962,miasto,16,"Centrum Kształcenia Zawodowego i Ustawicznego nr 3 „Ekonomik”, ul. Długa 5, 65-401 Zielona Góra",1538,2,3.97111913357401,4.06137184115523,26.6245487364621,15.7039711191336,0.090252707581228,1.985559566787,0,0,47.2924187725632,0,0.270758122743682
44ed-e0ce-a7b4-ec92-200e-0bae-a4b9-5b78,miasto,67,"Centrum Kształcenia Zawodowego i Ustawicznego nr 3 „Ekonomik”, ul. Długa 5, 65-401 Zielona Góra",1080,5,2.00927357032457,4.63678516228748,28.129829984544,19.4744976816074,0,2.31839258114374,0.154559505409583,0.463678516228748,42.3493044822257,0.309119010819165,0.154559505409583
d63a-2389-a7b4-43af-b58c-e93c-33cb-7b06,miasto,28,"Centrum Kształcenia Zawodowego i Ustawicznego w Sosnowcu, Technikum Nr 6 Grafiki, Logistyki i Środowiska (dawny Zespół Szkół Technicznych), ul. Legionów 9, 41-200 Sosnowiec",1382,4,2.6567481402763,3.93198724760893,35.1753453772582,13.3900106269926,0.212539851222104,1.48777895855473,0,0,43.0393198724761,0.106269925611052,0
a6f3-521a-ace8-f4e8-f87b-24c2-459e-e609,miasto,29,"Centrum Kształcenia Zawodowego i Ustawicznego w Sosnowcu, Technikum Nr 6 Grafiki, Logistyki i Środowiska (dawny Zespół Szkół Technicznych), ul. Legionów 9, 41-200 Sosnowiec",1502,1,3.47826086956522,4.83091787439614,30.5314009661836,13.5265700483092,0.193236714975845,1.44927536231884,0,0.193236714975845,45.7004830917874,0.096618357487923,0
